id,code,short_name,short_name_spelling,full_name,list_status_id,list_status,issuer,company_code,issue_start_date,issue_end_date,plan_raise_fund,actual_raise_fund,issue_par,issue_price,is_guarantee,fund_raising_purposes,list_declare_date,convert_price_reason,convert_price,convert_start_date,convert_end_date,convert_code,coupon,exchange_code,exchange,currency_id,coupon_type_id,coupon_type,coupon_frequency,payment_type_id,payment_type,par,repayment_period,bond_type_id,bond_type,bond_form_id,bond_form,list_date,delist_Date,interest_begin_date,maturity_date,interest_date,last_cash_date,cash_comment
135889,127036,三花转债,SHZZ,浙江三花智能控制股份有限公司公开发行可转换公司债券,301001,正常上市,浙江三花智能控制股份有限公司,002050.XSHE,2021-06-01,2021-06-01,300000.0,300000.0,100,100.0,0,"年产5,050万套高效节能制冷空调控制元器件技术改造项目,补充流动资金,年产6,500万套商用制冷空调智能控制元器件建设项目",,,21.55,2021-12-07,2027-05-31,002050,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-06-30,2027-06-01,2021-06-01,2027-06-01,06-01,2027-06-01,
135926,127037,银轮转债,YLZZ,浙江银轮机械股份有限公司公开发行可转换公司债券,301001,正常上市,浙江银轮机械股份有限公司,002126.XSHE,2021-06-07,2021-06-07,70000.0,70000.0,100,100.0,0,"新能源乘用车热泵空调系统项目,补充流动资金,新能源商用车热管理系统项目",,,10.77,2021-12-13,2027-06-06,002126,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-07-09,2027-06-07,2021-06-07,2027-06-07,06-07,2027-06-07,
135932,123115,捷捷转债,JJZZ,江苏捷捷微电子股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,江苏捷捷微电子股份有限公司,300623.XSHE,2021-06-08,2021-06-08,119500.0,119500.0,100,100.0,0,功率半导体“车规级”封测产业化项目,,,29.0,2021-12-15,2027-06-07,300623,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-06-29,2027-06-08,2021-06-08,2027-06-08,06-08,2027-06-08,
135945,123116,万兴转债,WXZZ,万兴科技集团股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,万兴科技集团股份有限公司,300624.XSHE,2021-06-09,2021-06-09,37875.0,37875.0,100,100.0,0,"数字创意资源商城建设项目,补充流动资金,AI数字创意研发中心建设项目",,,49.78,2021-12-16,2027-06-08,300624,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-07-01,2027-06-09,2021-06-09,2027-06-09,06-09,2027-06-09,
135950,113049,长汽转债,ZQZZ,长城汽车股份有限公司公开发行A股可转换公司债券,301001,正常上市,长城汽车股份有限公司,601633.XSHG,2021-06-10,2021-06-10,350000.0,350000.0,100,100.0,0,新车型研发项目,,,38.39,2021-12-17,2027-06-09,601633,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-07-08,2027-06-10,2021-06-10,2027-06-10,06-10,2027-06-10,
135951,127038,国微转债,GWZZ,紫光国芯微电子股份有限公司公开发行可转换公司债券,301001,正常上市,紫光国芯微电子股份有限公司,002049.XSHE,2021-06-10,2021-06-10,150000.0,150000.0,100,100.0,0,"补充流动资金,车载控制器芯片研发及产业化项目,新型高端安全系列芯片研发及产业化项目",,,137.78,2021-12-17,2027-06-09,002049,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-07-14,2027-06-10,2021-06-10,2027-06-10,06-10,2027-06-10,
135957,113625,江山转债,JSZZ,江山欧派门业股份有限公司公开发行可转换公司债券,301001,正常上市,江山欧派门业股份有限公司,603208.XSHG,2021-06-11,2021-06-11,58300.0,58300.0,100,100.0,0,"补充流动资金,重庆江山欧派门业有限公司年产120万套木门项目",,,97.55,2021-12-20,2027-06-10,603208,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-07-01,2027-06-11,2021-06-11,2027-06-11,06-11,2027-06-11,
135962,113050,南银转债,NYZZ,南京银行股份有限公司公开发行A股可转换公司债券,301001,正常上市,南京银行股份有限公司,601009.XSHG,2021-06-15,2021-06-15,2000000.0,2000000.0,100,100.0,0,未来业务发展,,,10.1,2021-12-21,2027-06-14,601009,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-07-01,2027-06-15,2021-06-15,2027-06-15,06-15,2027-06-15,
135998,113051,节能转债,JNZZ,中节能风力发电股份有限公司公开发行可转换公司债券,301001,正常上市,中节能风力发电股份有限公司,601016.XSHG,2021-06-21,2021-06-21,300000.0,300000.0,100,100.0,0,"阳江南鹏岛海上风电项目（300MW）项目,补充流动资金,马鬃山第二风电场B区200MW风电项目",,,4.05,2021-12-27,2027-06-20,601016,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-07-22,2027-06-21,2021-06-21,2027-06-21,06-21,2027-06-21,
136018,123117,健帆转债,JFZZ,健帆生物科技集团股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,健帆生物科技集团股份有限公司,300529.XSHE,2021-06-23,2021-06-23,100000.0,100000.0,100,100.0,0,"血液净化产品产能扩建项目,湖北健帆血液透析粉液产品生产基地项目,学术推广及营销升级项目",,,90.6,2021-12-29,2027-06-22,300529,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-07-12,2027-06-23,2021-06-23,2027-06-23,06-23,2027-06-23,
136043,113626,伯特转债,BTZZ,芜湖伯特利汽车安全系统股份有限公司公开发行可转换公司债券,301001,正常上市,芜湖伯特利汽车安全系统股份有限公司,603596.XSHG,2021-06-29,2021-06-29,90200.0,90200.0,100,100.0,0,"墨西哥年产400万件轻量化零部件建设项目,下一代线控制动系统（WCBS2.0）研发项目,补充流动资金,年产5万吨铸铁汽车配件及1万吨铸铝汽车配件加工项目",,,36.0,2022-01-05,2027-06-28,603596,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-07-21,2027-06-29,2021-06-29,2027-06-29,06-29,2027-06-29,
136044,127039,北港转债,BGZZ,北部湾港股份有限公司公开发行可转换公司债券,301001,正常上市,北部湾港股份有限公司,000582.XSHE,2021-06-29,2021-06-29,300000.0,300000.0,100,100.0,0,"收购钦州泰港100%股权,钦州大榄坪南作业区9号、10号泊位工程,防城港渔蕅港区401号泊位工程后续建设",,,8.35,2022-01-05,2027-06-28,000582,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-07-23,2027-06-29,2021-06-29,2027-06-29,06-29,2027-06-29,
136131,127040,国泰转债,GTZZ,江苏国泰国际集团股份有限公司公开发行可转换公司债券,301001,正常上市,江苏国泰国际集团股份有限公司,002091.XSHE,2021-07-07,2021-07-07,455741.86,455742.0,100,100.0,0,用于投资项目丶补充流动资金丶偿还银行贷款,,,9.02,2022-01-13,2027-07-06,002091,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-08-10,2027-07-07,2021-07-07,2027-07-07,07-07,2027-07-07,
136132,123118,惠城转债,HCZZ,青岛惠城环保科技股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,青岛惠城环保科技集团股份有限公司,300779.XSHE,2021-07-07,2021-07-07,32000.0,32000.0,100,100.0,0,4万吨/年FCC催化新材料项目（一阶段）,,,17.11,2022-01-13,2027-07-06,300779,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-07-26,2027-07-07,2021-07-07,2027-07-07,07-07,2027-07-07,
136164,127041,弘亚转债,HYZZ,广州弘亚数控机械股份有限公司公开发行可转换公司债券,301001,正常上市,广州弘亚数控机械股份有限公司,002833.XSHE,2021-07-12,2021-07-12,60000.0,60000.0,100,100.0,0,用于“高端智能家具生产装备创新及产业化建设项目和自动化建设项目及补充流动资金,,,38.09,2022-01-17,2026-07-11,002833,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,60,703013,可转债,704001,记账式,2021-08-10,2026-07-12,2021-07-12,2026-07-12,07-12,2026-07-12,
136203,123119,康泰转2,KTZ2,深圳康泰生物制品股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,深圳康泰生物制品股份有限公司,300601.XSHE,2021-07-15,2021-07-15,200000.0,200000.0,100,100.0,0,"百旺信应急工程建设项目,腺病毒载体新冠疫苗车间项目",,,145.63,2022-01-21,2027-07-14,300601,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-08-05,2027-07-15,2021-07-15,2027-07-15,07-15,2027-07-15,
136204,113627,太平转债,TPZZ,宁波太平鸟时尚服饰股份有限公司公开发行可转换公司债券,301001,正常上市,宁波太平鸟时尚服饰股份有限公司,603877.XSHG,2021-07-15,2021-07-15,80000.0,80000.0,100,100.0,0,"科技数字化转型项目,补充流动资金",,,50.32,2022-01-21,2027-07-14,603877,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-08-06,2027-07-15,2021-07-15,2027-07-15,07-15,2027-07-15,
136263,118001,金博转债,JBZZ,湖南金博碳素股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,湖南金博碳素股份有限公司,688598.XSHG,2021-07-23,2021-07-23,59990.1,59990.0,100,100.0,0,"热场复合材料产能建设项目,补充流动资金",,,271.62,2022-02-07,2022-09-23,688598,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-08-18,2022-09-26,2021-07-23,2022-09-26,07-23,2022-09-26,
136296,110081,闻泰转债,WTZZ,闻泰科技股份有限公司公开发行可转换公司债券,301001,正常上市,闻泰科技股份有限公司,600745.XSHG,2021-07-28,2021-07-28,860000.0,860000.0,100,100.0,0,"闻泰无锡智能制造产业园项目,补充流动资金及偿还银行贷款,移动智能终端及配件研发中心建设项目,闻泰昆明智能制造产业园项目（二期）,闻泰印度智能制造产业园项目",,,96.67,2022-02-07,2027-07-27,600745,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-08-20,2027-07-28,2021-07-28,2027-07-28,07-28,2027-07-28,
136317,123120,隆华转债,LHZZ,隆华科技集团(洛阳)股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,隆华科技集团(洛阳)股份有限公司,300263.XSHE,2021-07-30,2021-07-30,79892.83,79893.0,100,100.0,0,新型高性能结构/功能材料产业化项目和补充流动资金,,,7.76,2022-02-07,2027-07-29,300263,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-08-23,2027-07-30,2021-07-30,2027-07-30,07-30,2027-07-30,
136370,123121,帝尔转债,DEZZ,武汉帝尔激光科技股份有限公司创业板向不特定对象发行可转换公司债券,301001,正常上市,武汉帝尔激光科技股份有限公司,300776.XSHE,2021-08-05,2021-08-05,84000.0,84000.0,100,100.0,0,"高效太阳能电池激光印刷技术应用研发项目,新型显示行业激光技术及设备应用研发项目,补充流动资金",,,192.7,2022-02-11,2027-08-04,300776,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-08-27,2027-08-05,2021-08-05,2027-08-05,08-05,2027-08-05,
136378,123122,富瀚转债,FHZZ,上海富瀚微电子股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,上海富瀚微电子股份有限公司,300613.XSHE,2021-08-06,2021-08-06,58119.0,58119.0,100,100.0,0,用于投资项目及补充流动资金,,,177.04,2022-02-14,2027-08-05,300613,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-08-24,2027-08-06,2021-08-06,2027-08-06,08-06,2027-08-06,
136384,127042,嘉美转债,JMZZ,嘉美食品包装(滁州)股份有限公司公开发行可转换公司债券,301001,正常上市,嘉美食品包装(滁州)股份有限公司,002969.XSHE,2021-08-09,2021-08-09,75000.0,75000.0,100,100.0,0,"年产10亿罐二片罐生产线项目,年产10亿罐二片罐生产线建设项目,福建无菌纸包生产线建设项目,孝感无菌纸包生产线建设项目",,,4.87,2022-02-14,2027-08-08,002969,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-09-08,2027-08-09,2021-08-09,2027-08-09,08-09,2027-08-09,
136415,123123,江丰转债,JFZZ,宁波江丰电子材料股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,宁波江丰电子材料股份有限公司,300666.XSHE,2021-08-12,2021-08-12,51650.0,51650.0,100,100.0,0,"惠州基地平板显示用高纯金属靶材及部件建设项目,武汉基地平板显示用高纯金属靶材及部件建设项目,补充流动资金",,,51.93,2022-02-18,2027-08-11,300666,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-09-01,2027-08-12,2021-08-12,2027-08-12,08-12,2027-08-12,
136416,127043,川恒转债,CHZZ,贵州川恒化工股份有限公司公开发行可转换公司债券,301001,正常上市,贵州川恒化工股份有限公司,002895.XSHE,2021-08-12,2021-08-12,116000.0,116000.0,100,100.0,0,"福泉市新型矿化一体磷资源精深加工项目—150万t/a中低品位磷矿综合利用选矿装置及配套设施,30万吨/年硫铁矿制硫酸项目,补充流动资金,偿还银行贷款,贵州川恒化工股份有限公司工程研究中心,福泉市新型矿化一体磷资源精深加工项目—30万吨/年硫铁矿制硫酸装置",,,21.02,2022-02-18,2027-08-11,002895,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-09-23,2027-08-12,2021-08-12,2027-08-12,08-12,2027-08-12,
136427,118002,天合转债,THZZ,天合光能股份有限公司向不特定对象发行可转换公司债券,301006,终止上市,天合光能股份有限公司,688599.XSHG,2021-08-13,2021-08-13,525200.0,525200.0,100,100.0,0,"盐城年产16高效太阳能电池项目,年产10高效太阳能电池项目(宿迁二期5),补充流动资金及偿还银行贷款,盐城大丰10光伏组件项目,宿迁(三期)年产8高效太阳能电池项目",,,50.51,2022-02-21,2027-08-12,688599,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-09-01,2022-04-13,2021-08-13,2022-04-13,08-13,2022-04-13,
136437,127044,蒙娜转债,MNZZ,蒙娜丽莎集团股份有限公司公开发行可转换公司债券,301001,正常上市,蒙娜丽莎集团股份有限公司,002918.XSHE,2021-08-16,2021-08-16,116893.0,116893.0,100,100.0,0,"收购至美善德58.9706%股权并增资项目,数字化管理系统及智能仓库建设项目,补充流动资金",,,27.2,2022-02-21,2027-08-15,002918,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-09-16,2027-08-16,2021-08-16,2027-08-16,08-16,2027-08-16,
136438,123124,晶瑞转2,JRZ2,晶瑞电子材料股份有限公司创业板向不特定对象发行可转换公司债券,301001,正常上市,晶瑞电子材料股份有限公司,300655.XSHE,2021-08-16,2021-08-16,52300.0,52300.0,100,100.0,0,"集成电路制造用高端光刻胶研发项目,阳恒化工年产9万吨超大规模集成电路用半导体级高纯硫酸技改项目,补充流动资金或偿还银行贷款",,,50.31,2022-02-21,2027-08-15,300655,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-09-07,2027-08-16,2021-08-16,2027-08-16,08-16,2027-08-16,
136439,127045,牧原转债,MYZZ,牧原食品股份有限公司公开发行可转换公司债券,301001,正常上市,牧原食品股份有限公司,002714.XSHE,2021-08-16,2021-08-16,955000.0,955000.0,100,100.0,0,生猪养殖项目、生猪屠宰项目及偿还银行贷款及补充流动资金,,,47.91,2022-02-21,2027-08-15,002714,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-09-10,2027-08-16,2021-08-16,2027-08-16,08-16,2027-08-16,
136496,113628,晨丰转债,CFZZ,浙江晨丰科技股份有限公司公开发行可转换公司债券,301001,正常上市,浙江晨丰科技股份有限公司,603685.XSHG,2021-08-23,2021-08-23,41500.0,41500.0,100,100.0,1,大功率LED照明结构件及厨具配件生产线建设，智能化升级改造，收购明益电子16%股权项目，补充流动资金,,,13.06,2022-02-28,2027-08-22,603685,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-09-17,2027-08-23,2021-08-23,2027-08-23,08-23,2027-08-23,
136611,123125,元力转债,YLZZ,福建元力活性炭股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,福建元力活性炭股份有限公司,300174.XSHE,2021-09-06,2021-09-06,90000.0,90000.0,100,100.0,0,南平元力环保用活性炭建设项目,,,17.61,2022-03-10,2027-09-05,300174,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-09-30,2027-09-06,2021-09-06,2027-09-06,09-06,2027-09-06,
136618,123126,瑞丰转债,RFZZ,山东瑞丰高分子材料股份有限公司创业板向不特定对象发行可转换公司债券,301001,正常上市,山东瑞丰高分子材料股份有限公司,300243.XSHE,2021-09-10,2021-09-10,34000.0,34000.0,100,100.0,0,"年产6万吨生物可降解高分子材料PBAT项目,补充流动资金",,,17.8,2022-03-16,2027-09-09,300243,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-10-18,2027-09-10,2021-09-10,2027-09-10,09-10,2027-09-10,
136639,113629,泉峰转债,QFZZ,南京泉峰汽车精密技术股份有限公司公开发行可转换公司债券,301001,正常上市,南京泉峰汽车精密技术股份有限公司,603982.XSHG,2021-09-14,2021-09-14,62000.0,62000.0,100,100.0,0,汽车零部件项目制造,,,23.03,2022-03-22,2027-09-13,603982,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-10-21,2027-09-14,2021-09-14,2027-09-14,09-14,2027-09-14,
136734,127046,百润转债,BRZZ,上海百润投资控股集团股份有限公司公开发行可转换公司债券,301001,正常上市,上海百润投资控股集团股份有限公司,002568.XSHE,2021-09-29,2021-09-29,112800.0,112800.0,100,100.0,0,麦芽威士忌陈酿熟成项目,,,66.89,2022-04-12,2027-09-28,002568,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-11-03,2027-09-29,2021-09-29,2027-09-29,09-29,2027-09-29,
136791,127047,帝欧转债,DOZZ,帝欧家居股份有限公司公开发行可转换公司债券,301001,正常上市,帝欧家居集团股份有限公司,002798.XSHE,2021-10-25,2021-10-25,150000.0,150000.0,100,100.0,0,"欧神诺八组年产5000万平方高端墙地砖智能化生产线（节能减排、节水）项目,补充流动资金,两组年产1300万m2高端陶瓷地砖智能化生产线项目",,,13.53,2022-04-29,2027-10-24,002798,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-11-26,2027-10-25,2021-10-25,2027-10-25,10-25,2027-10-25,
136799,127048,中大转债,ZDZZ,宁波中大力德智能传动股份有限公司公开发行可转换公司债券,301006,终止上市,宁波中大力德智能传动股份有限公司,002896.XSHE,2021-10-26,2021-10-26,27000.0,27000.0,100,100.0,1,"智能执行单元生产基地项目,补充流动资金及偿还银行贷款,技术研发中心升级项目",,,22.1,2022-05-05,2022-09-01,002896,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-11-24,2022-09-13,2021-10-26,2022-09-02,10-26,2022-09-02,
136811,113630,赛伍转债,SWZZ,苏州赛伍应用技术股份有限公司公开发行可转换公司债券,301006,终止上市,苏州赛伍应用技术股份有限公司,603212.XSHG,2021-10-27,2021-10-27,70000.0,70000.0,100,100.0,0,"投资于年产25,500万平方米太阳能封装胶膜项目",,,32.9,2022-05-05,2022-07-29,603212,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-11-23,2022-08-01,2021-10-27,2022-08-01,10-27,2022-08-01,
136819,110082,宏发转债,HFZZ,宏发科技股份有限公司公开发行A股可转换公司债券,301001,正常上市,宏发科技股份有限公司,600885.XSHG,2021-10-28,2021-10-28,200000.0,200000.0,100,100.0,0,补充流动资金,,,72.28,2022-05-03,2027-10-27,600885,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-11-23,2027-10-28,2021-10-28,2027-10-28,10-28,2027-10-28,
136824,123127,耐普转债,NPZZ,江西耐普矿机股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,江西耐普矿机股份有限公司,300818.XSHE,2021-10-29,2021-10-29,40000.0,40000.0,100,100.0,0,"复合衬板技术升级和智能改造项目,补充流动资金",,,37.0,2022-05-05,2027-10-28,300818,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-11-19,2027-10-29,2021-10-29,2027-10-29,10-29,2027-10-29,
136828,123128,首华转债,SHZZ,首华燃气科技(上海)股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,首华燃气科技(上海)股份有限公司,300483.XSHE,2021-11-01,2021-11-01,137949.71,137950.0,100,100.0,0,石楼西区块天然气阶段性开发项目及补充流动资金,,,25.02,2022-05-05,2027-10-31,300483,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-11-18,2027-11-01,2021-11-01,2027-11-01,11-01,2027-11-01,
136833,127049,希望转2,XWZ2,2021年新希望六和股份有限公司公开发行可转换公司债券,301001,正常上市,新希望六和股份有限公司,000876.XSHE,2021-11-02,2021-11-02,815000.0,815000.0,100,100.0,0,投资生猪养殖项目与偿还银行贷款,,,14.45,2022-05-09,2027-11-01,000876,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-11-29,2027-11-02,2021-11-02,2027-11-02,11-02,2027-11-02,
136842,123129,锦鸡转债,JJZZ,江苏锦鸡实业股份有限公司创业板向不特定对象发行可转换公司债券,301001,正常上市,江苏锦鸡实业股份有限公司,300798.XSHE,2021-11-04,2021-11-04,60000.0,60000.0,100,100.0,0,精细化工产品项目,,,9.53,2022-05-10,2027-11-03,300798,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-11-24,2027-11-04,2021-11-04,2027-11-04,11-04,2027-11-04,
136855,113631,皖天转债,WTZZ,安徽省天然气开发股份有限公司公开发行可转换公司债券,301001,正常上市,安徽省天然气开发股份有限公司,603689.XSHG,2021-11-08,2021-11-08,93000.0,93000.0,100,100.0,0,六安-霍邱-颍上干线、补充天然气项目建设运营资金,,,11.12,2022-05-12,2027-11-07,603689,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-12-10,2027-11-08,2021-11-08,2027-11-08,11-08,2027-11-08,
136856,111001,山玻转债,SBZZ,山东玻纤集团股份有限公司公开发行可转换公司债券,301001,正常上市,山东玻纤集团股份有限公司,605006.XSHG,2021-11-08,2021-11-08,60000.0,60000.0,100,100.0,0,年产10万吨玻璃纤维高端制造项目、补充流动资金,,,13.91,2022-05-12,2027-11-07,605006,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-12-06,2027-11-08,2021-11-08,2027-11-08,11-08,2027-11-08,
136884,110083,苏租转债,SZZZ,江苏金融租赁股份有限公司公开发行可转换公司债券,301001,正常上市,江苏金融租赁股份有限公司,600901.XSHG,2021-11-11,2021-11-11,500000.0,500000.0,100,100.0,0,补充公司的核心一级资本,,,5.42,2022-05-17,2027-11-10,600901,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-12-10,2027-11-11,2021-11-11,2027-11-11,11-11,2027-11-11,
136885,123130,设研转债,SYZZ,河南省交通规划设计研究院股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,河南省交通规划设计研究院股份有限公司,300732.XSHE,2021-11-11,2021-11-11,37600.0,37600.0,100,100.0,0,"区域服务中心建设及服务能力提升项目,产研转化基地运营中心项目,补充流动资金",,,11.24,2022-05-17,2027-11-10,300732,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-12-02,2027-11-11,2021-11-11,2027-11-11,11-11,2027-11-11,
136886,127050,麒麟转债,QLZZ,青岛森麒麟轮胎股份有限公司公开发行可转换公司债券,301001,正常上市,青岛森麒麟轮胎股份有限公司,002984.XSHE,2021-11-11,2021-11-11,219893.91,219894.0,100,100.0,0,森麒麟（泰国）新建年产600万条高性能半钢子午线轮胎、200万条高性能全钢子午线轮胎,,,34.85,2022-05-17,2027-11-10,002984,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-12-06,2027-11-11,2021-11-11,2027-11-11,11-11,2027-11-11,
136897,113632,鹤21转债,H21ZZ,仙鹤股份有限公司公开发行A股可转换公司债券,301001,正常上市,仙鹤股份有限公司,603733.XSHG,2021-11-17,2021-11-17,205000.0,205000.0,100,100.0,0,"年产30万吨高档纸基材料项目,年产3万吨热升华转印原纸、食品包装纸项目,年产100亿根纸吸管项目,补充流动资金",,,39.09,2022-05-23,2027-11-16,603733,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-12-09,2027-11-17,2021-11-17,2027-11-17,11-17,2027-11-17,
136898,127051,博杰转债,BJZZ,珠海博杰电子股份有限公司公开发行可转换公司债券,301001,正常上市,珠海博杰电子股份有限公司,002975.XSHE,2021-11-17,2021-11-17,52600.0,52600.0,100,100.0,1,"消费电子智能制造设备建设项目,补充流动资金,半导体自动化检测设备建设项目",,,62.17,2022-05-23,2027-11-16,002975,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-12-17,2027-11-16,2021-11-17,2027-11-17,11-17,2027-11-17,
136971,118003,华兴转债,HXZZ,苏州华兴源创科技股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,苏州华兴源创科技股份有限公司,688001.XSHG,2021-11-29,2021-11-29,80000.0,80000.0,100,100.0,0,"精密检测、组装自动化设备生产基地（一期）,半导体SIP芯片测试设备生产项目,补充流动资金,新型微显示检测设备研发及生产项目,精密检测、组装自动化设备生产基地（二期）",,,39.33,2022-06-06,2027-11-28,688001,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-12-20,2027-11-29,2021-11-29,2027-11-29,11-29,2027-11-29,
136987,113633,科沃转债,KWZZ,科沃斯机器人股份有限公司公开发行可转换公司债券,301001,正常上市,科沃斯机器人股份有限公司,603486.XSHG,2021-11-30,2021-11-30,104000.0,104000.0,100,100.0,0,投资“多智慧场景机器人科技创新项目”等,,,178.44,2022-06-06,2027-11-29,603486,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2021-12-29,2027-11-30,2021-11-30,2027-11-30,11-30,2027-11-30,
